ID,Timestamp,Titulo,Preco,Estado
MLB1108154566,2018-10-23,Playstation 4 Slim 1tb + 3 Jogos + 3 Meses Plus + Brinde,2554.9,Parana
MLB1088689298,2018-10-23,Console Sony Playstation 4 Slim 1tb Hits Anatel 1ano Garanti,1999.0,Parana
MLB1118954875,2018-10-23,Ps4 Slim 1tb Playstation 4 Cuh-2115b Original - Oferta!,1799.0,Parana
MLB1098760697,2018-10-23,Ps4 Slim Playstation 4 Sony 1tb 3 Jogos+ Psn God Of War 2018,2150.0,Parana
MLB1117421211,2018-10-23,Playstation 4 Ps4 Slim 1tb Hd 1000gb,1860.0,Parana
MLB1116536719,2018-10-23,Console Ps4 Sony Playstation 4 Slim 1tb Bundle Fifa 19,1999.0,Parana
MLB1098314386,2018-10-23,Ps4 Slim Playstation 4 Sony 1tb 3 Jogos+psn+ 02 Controles!,2399.0,Parana
MLB1115964795,2018-10-23,Playstation 4 Slim Ps4 1tb Sony Original Pronta Entrega,1750.0,Parana
MLB1098760777,2018-10-23,Ps4 Slim Playstation 4 Sony 1tb 3 Jogos+ Psn God Of War 2018,2150.0,Parana
MLB1088049894,2018-10-23,Console Sony Playstation 4 Slim 1tb - Preto (220v),1990.0,Parana
MLB923553558,2018-10-23,Console Sony Ps4 Pro 7015b 4k 1 Controle,2790.0,Parana
MLB1071066884,2018-10-23,Console Sony Playstation 4 Slim 1tb Bundle God Of War  Gran,2150.0,Parana
MLB1121566804,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos + 2 Contrls +3 Meses Psn +fifa 19,2662.99,Parana
MLB1106763113,2018-10-23,Ps4 Playstation 4 Slim 1tb Sony Bivolt + Nota Fiscal,1779.97,Parana
MLB1075164544,2018-10-23,Ps4 Playstation 4slim Sony 1tb 3 Jogos+ Psn 2 Controles!,2399.0,Parana
MLB1118369149,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos + 3 Meses De Psn + Envio Imediato,2235.0,Parana
MLB1110273908,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos + 2 Controles +3 Meses Psn,2382.99,Parana
MLB1116900085,2018-10-23,Ps4 Slim 1tb +god Of War 4+uncharted 4+gt Sports+3 Meses Psn,2099.0,Parana
MLB1046274507,2018-10-23,Playstation Slim 1tb 02 Controles 01 Jogo Grátis Escolha!!!,2099.0,Parana
MLB1104792224,2018-10-23,Playstation 4 Slim Ps4 Sony 1tb + 3 Jogos Originais,1720.0,Parana
MLB1104796004,2018-10-23,Playstation 4 Slim 1tb Ps4 Sony + Kit 3 Jogos Originais,1825.0,Parana
MLB1071128743,2018-10-23,Ps4 Playstation 4 1tb 3 Jogos God Of War Psn 3 Meses + Nf,2150.0,Parana
MLB1100855612,2018-10-23,Playstation 4 Slim 1tb Sony Ps4 Original Envio Imediato,1652.0,Parana
MLB1085488122,2018-10-23,Ps4 Slim 1tb Hdr Playstation 4 - Original - Envio Imediato!,1799.99,Parana
MLB1092104890,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundle Playstation 4 Novo,2219.8,Parana
MLB1079617990,2018-10-23,Ps4 Slim 1tb 4k Playstation 4 +3jogos+psn+01controle-oferta!,2439.95,Parana
MLB1118643097,2018-10-23,Console Sony Ps4 Slim Playstation4 1tb Com 3 Jogos,2170.0,Parana
MLB1091355014,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos + 2 Controles +3 Meses Psn,2494.0,Parana
MLB1118373038,2018-10-23,Console Playstation 4 Slim De 1tb Hits 3 Jogos,2170.0,Parana
MLB1117140855,2018-10-23,Console Sony Playstation 4 Slim 1tb 2215b Com Fifa 19,2199.0,Parana
MLB1118643083,2018-10-23,Console Sony Ps4 Slim Playstation4 1tb Com 3 Games,2235.0,Parana
MLB1118355856,2018-10-23,Console Playstation 4 Slim 1tb + 03 Jogos Plus 3 Meses,2170.0,Parana
MLB1118369156,2018-10-23,Console Playstation 4 Ps4 Slim 1tb Bundlec/3 Jogos S/psn,2170.0,Parana
MLB1118373029,2018-10-23,Console Sony Ps4 Slim Playstation4 1tb Com 3 Games,2235.0,Parana
MLB1092102531,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundle Playstation 4 + Nf,2359.8,Parana
MLB1118373043,2018-10-23,Console Sony Ps4 Slim Playstation4 1tb Com 3 Jogos,2235.0,Parana
MLB1118645969,2018-10-23,Console Playstation 4 Slim 1tb + 03 Jogos Plus 3 Meses,2235.0,Parana
MLB1120122952,2018-10-23,Playstation Sony 4 Ps4 Play 4 Slim 1tb Hits Bundle,2099.9,Parana
MLB1111470527,2018-10-23,Console Ps4 Slim 1tb + God Of War 18/uncharted4/gran Turismo,2159.0,Parana
MLB983290231,2018-10-23,Console Sony Playstation 4 Slim 1tb + Jogo Call Of Duty Wwii,2099.0,Parana
MLB966741544,2018-10-23,Ps4 Sony Console Slim 1tb Bundle Star Wars Battlefront 2 Nf,2299.0,Parana
MLB957084756,2018-10-23,Ps4 1tb Fifa 2019 Playstation Lançamento 2 Controles,2399.0,Parana
MLB940610085,2018-10-23,Playstation 4 1tb Ps4 Ultimate + 2 Controles Com Nf Lacrado,2289.0,Parana
MLB933963239,2018-10-23,Ps4 1tb Slim Playstation 4 Sony +2 Controles C/nf,2199.0,Parana
MLB1092549651,2018-10-23,Playstation 4 1tb Ps4 Slim Hdr Bivolt Pronta Entrega,1799.0,Parana
MLB945283867,2018-10-23,Console Sony Playstation 4 Slim 1tb,1700.0,Parana
MLB1091353587,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos + 3 Meses De Psn + Frete Gratis,2194.99,Parana
MLB1087388362,2018-10-23,Console Sony Playstation 4 Slim 1tb Com 3 Jogos Preto Bivolt,2390.0,Parana
MLB1118645934,2018-10-23,Console Playstation 4 Slim De 1tb Hits 3 Jogos,2235.0,Parana
MLB1115964797,2018-10-23,Playstation 4 Slim Ps4 1tb Sony Original Envio Imediato,1652.0,Parana
MLB931937333,2018-10-23,Console Sony Ps4 Slim 1tb Bivolt Americano Preto,1769.0,Parana
MLB1095309992,2018-10-23,Ps4 Slim 1tb 4k Playstation 4 (3jogos+psn)-envio Imediato!,2129.95,Parana
MLB1087388119,2018-10-23,Console Sony Playstation 4 Slim 1tb Com 3 Jogos Preto Bivolt,2390.0,Parana
MLB1102141714,2018-10-23,Console Sony Playstation 4 Slim Ps4 Slim 1tb Hdr,2079.0,Parana
MLB849839266,2018-10-23,Console Sony Playstation 4 Slim 1tb + Jogo Call Of Duty Wwii,2622.0,Parana
MLB1091354516,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos + 3 Meses De Psn + Frete Gratis,2194.99,Parana
MLB1096319675,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundle + 2 Controles Envio Imediat,2399.99,Parana
MLB1091347606,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos + 3 Meses De Psn + Envio Imediato,2109.99,Parana
MLB1087082934,2018-10-23,Ps4 Slim 1 Tb 2115b Novo Lacrado Com 3 Jogos Fisicos+ Psn,2199.0,Parana
MLB1118365101,2018-10-23,Playstation Sony Ps4 Play 4 Slim 1tb Hits Bundle,2235.0,Parana
MLB1118369158,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundl Playstation 4 Pronta Entrega,2235.0,Parana
MLB1123031159,2018-10-23,Playstation Sony 4 Ps4 Play 4 Slim 1tb 2115b - Preço Justo!,2043.0,Parana
MLB1117844909,2018-10-23,Playstation 4 Slim 1tb Novo Lacrado,1950.0,Parana
MLB1110497109,2018-10-23,Playstation 4 Sony Slim De 1tb Hdr Usb Hdmi Fone + Pes 2019,2259.9,Parana
MLB1113629259,2018-10-23,Ps4 Slim 1tb Playstation Sony Bivolt 2115b Novo,2390.0,Parana
MLB1118645902,2018-10-23,Playstation Sony 4 Ps4 Play 4 Slim 1tb Hits Bundle,2235.0,Parana
MLB1101757134,2018-10-23,Ps4 Console Sony Playstation 4 1tb 2116b Slim Novo Promoção,1869.99,Parana
MLB1107057332,2018-10-23,Ma Console Sony Playstation 4 Slim 1tb Bundle God Of War. Gr,2675.1,Parana
MLB1122067265,2018-10-23,Ps4 Slim 1tb Hdr Playstation 4 -2 Controles- Envio Imediato!,2079.0,Parana
MLB1118373055,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundle Playstation 4 Novo,2170.0,Parana
MLB1118373025,2018-10-23,Playstation Sony 4 Ps4 Play 4 Slim 1tb Hits Bundle,2170.0,Parana
MLB1123033360,2018-10-23,Playstation Sony 4 Ps4 Play 4 Slim 1tb 2115b - Preço Justo!,1979.0,Parana
MLB1106901560,2018-10-23,Ps4 Playstation 4 Slim  1tb  Sony  Bivolt + Nota Fiscal,2199.0,Parana
MLB1118645962,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundle Playstation 4 Novo,2170.0,Parana
MLB1118645924,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundl Playstation 4 Pronta Entrega,2170.0,Parana
MLB1118648927,2018-10-23,Playstation Sony Ps4 Play 4 Slim 1tb Hits Bundle,2170.0,Parana
MLB1118648887,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos + 3 Meses De Psn + Envio Imediato,2235.0,Parana
MLB1122063943,2018-10-23,Ps4 Slim 1tb Hdr Playstation 4 -2 Controles- Envio Imediato!,1999.0,Parana
MLB958565263,2018-10-23,Ps4 Camuflado Slim Sony Playstation 4 1tb Call Of Duty Ww2,1890.0,Parana
MLB989945562,2018-10-23,Ps4 Slim 1tb Bivolt Com 2 Controles + Gta V + Uncharted,2388.0,Parana
MLB1076006072,2018-10-23,Console Playstation 4 Ps4 Slim 1tb Hits Bundle + 3 Jogos !!,2199.96,Parana
MLB966624318,2018-10-23,Ps4 Console Sony Ps4 Slim 2115b 1tb (americano) Preto Novo,2029.99,Parana
MLB1091384003,2018-10-23,Console Playstation 4 Ps4 Slim 1tb Hits Bundle,2199.0,Parana
MLB1086624072,2018-10-23,Hb Console Playstation 4 Slim 1tb Ed Final Fantasy Xv,2904.91,Parana
MLB1086459532,2018-10-23,Hb Console Playstation 4 Slim 1tb 2116b,2374.77,Parana
MLB820693843,2018-10-23,Console Sony Playstation 4 Slim 1tb Days Of Play,2880.0,Parana
MLB970914382,2018-10-23,Playstation 4 Branco Slim Sony 1tb Ps4 Original Bivolt Nf,1997.0,Parana
MLB1082948093,2018-10-23,Ps4 Slim 1tb 3 Jogos God Of War + Psn 3 Meses,2150.0,Parana
MLB1039574664,2018-10-23,Ps4 Slim Playstation 4 Slim 1tb + 3 Jogos - Melhor Preco,2210.2,Parana
MLB999314989,2018-10-23,Ps4 1tb Slim Playstation 4 Bivolt Lacrado Pronta Ent C/nf,1799.0,Parana
MLB1086714910,2018-10-23,Me Console Playstation 4 Slim De 1tb Sony Cuh-2116b Bivolt -,2360.44,Parana
MLB899009465,2018-10-23,Ps4 Playstation 4 1tb Pronta Entrega Com Nf,1799.0,Parana
MLB1014185367,2018-10-23,Ps4 Slim Hdr 1tb Sony Bivolt Americano + Star Wars Battle 2,2089.0,Parana
MLB963702579,2018-10-23,Ps4 Slim 1tb Novo Lacrado + 2 Controles 2018 + Frete Grátis,2299.0,Parana
MLB1010760236,2018-10-23,Ps4 Playstation 4 Slim 1tb - 2 Controles Lacrado 2115b C/nf,2089.0,Parana
MLB984451192,2018-10-23,Ps4 Slim 1tb + 2 Controles + Frete Grátis  Até 12x Sem Juros,2099.0,Parana
MLB970308604,2018-10-23,Playstation 4 Slim 1tb Branco Ps4 1tera 2 Controles C/nf,2299.0,Parana
MLB989017098,2018-10-23,Ps4 Slim 1tb Edição Limitada Gran Turismo Sport Lacrado Nf,2289.0,Parana
MLB1022906691,2018-10-23,Playstation 4 Slim 1tb Ps4 C/ 2 Controles E God Of War 4 Nf,2385.0,Parana
MLB964881612,2018-10-23,Playstation 4 Slim Sony 1tb Ps4 + 2 Controles Dualshock 4 Nf,2199.0,Parana
MLB1104776374,2018-10-23,Playstation 4 Slim Ps4 Sony 1tb 3 Jogos God Of War 2018,2065.0,Parana
MLB989007354,2018-10-23,Playstation 4 Slim Sony 1tb Ps4 + Fifa 2019 Lacrado Envio Nf,2158.8,Parana
MLB941180594,2018-10-23,Ps4 1tb Fifa 2019 Playstation Lançamento Confira Garantia,2179.0,Parana
MLB964897094,2018-10-23,Ps4 1tb Slim Playstation 4 Sony Bivolt 2 Controles Com Led,2289.0,Parana
MLB964876282,2018-10-23,Playstation 4 Slim Sony 1tb Ps4 Bivolt 2 Controles Fifa 19,2399.0,Parana
MLB984491332,2018-10-23,Playstation 4 Slim Sony 1tb Ps4 C/ 2 Controles Dualshock -nf,2746.8,Parana
MLB1010763905,2018-10-23,Ps4 Playstation 4 Slim 1tb - 2 Controles Lacrado C/nf,2289.0,Parana
MLB950514521,2018-10-23,Ps4 Slim 1tb + 2 Controles + Novo Lacrado Com Frete Grátis,2926.8,Parana
MLB950524223,2018-10-23,Ps4 1tb Slim Playstation 4 Cuh2115b + 2 Controles Originais,2389.0,Parana
MLB963700235,2018-10-23,Ps4 Playstation Slim 1tb Original Sony 12x Envio 48 Horas,2039.0,Parana
MLB963718508,2018-10-23,Playstation 4 Slim Ps4 Hd 1tb - 2115b Americano. Novo,1899.0,Parana
MLB1117452419,2018-10-23,Playstation 1 Tb Slim Fifa 19 + Frete,2899.0,Parana
MLB1118675958,2018-10-23,Playstation 4 Ps4 Slim 1tb Fifa 19 + 2 Controles + Nota F,2250.0,Parana
MLB1118666099,2018-10-23,Playstation 4 Ps4 Slim 1tb Fifa 19 + Nota Fiscal,2000.0,Parana
MLB1101198218,2018-10-23,Playstation 4 Slim 1tb 2016b + Frete Gts,2499.0,Parana
MLB908033467,2018-10-23,Playstation 4 Pro 1tb Ps4 Anatel 2 Controles  Envio Imediato,2689.99,Parana
MLB1118408766,2018-10-23,Playstation 4 Slim 1 Tb,2399.0,Parana
MLB1122774929,2018-10-23,Ps4 Playstation 4 Slim 1tb Sony Bivolt + Nota Fiscal,1770.0,Parana
MLB1104782007,2018-10-23,Playstation 4 Slim Ps4 Sony 1tb 3 Jogos Pronta Entrega,1945.0,Parana
MLB970316770,2018-10-23,Playstation 4 Slim 1tb Branco Sony Ps4 2 Controles C/nf,2299.0,Parana
MLB937746523,2018-10-23,Ps4 1tb Slim Playstation 4 Sony +2 Controles Black Friday,2199.0,Parana
MLB940608033,2018-10-23,Ps4 Playstation Slim 1tb Original Sony Oferta Lacrado C /nf,1799.0,Parana
MLB950508532,2018-10-23,Ps4 Slim 1tb + 2 Controles + Novo Lacrado Com Frete Grátis,2158.8,Parana
MLB984491549,2018-10-23,Playstation 4 Slim Sony 1tb Ps4 C/ 2 Controles Dualshock -nf,2285.0,Parana
MLB950528817,2018-10-23,Ps4 1tb Slim Playstation 4 Cuh2115b + 2 Controles Originais,2638.8,Parana
MLB964879458,2018-10-23,Playstation 4 Slim Sony 1tb Ps4 Bivolt 2 Controles Fifa 18,2298.0,Parana
MLB1022310815,2018-10-23,Playstation 4 Slim Ps4 Hd 1tb - 2115b Americano. Novo,1985.0,Parana
MLB950524585,2018-10-23,Playstation 4 Slim Sony 1tb Ps4 Bivolt 2 Controles Fifa 18,2638.8,Parana
MLB933963299,2018-10-23,Playstation 4 1tb Ps4 Slim + 2 Controles + Envio Imediato,2637.6,Parana
MLB941176464,2018-10-23,Playstation 4 Slim Sony 1tb + Fifa 19 12x Frete Grátis,1989.0,Parana
MLB989011057,2018-10-23,Playstation 4 Slim Sony 1tb Ps4 + Fifa 2018 Lacrado Envio Nf,2199.0,Parana
MLB1070733821,2018-10-23,Ps4 Slim Playstation 4 Slim 1tb + 3 Jogos - Melhor Preco,2210.2,Parana
MLB1096820563,2018-10-23,Playstation 4 Slim 1 Tb Bundle,2200.0,Parana
MLB1112826699,2018-10-23,Playstation 4 Slim 1tb - Sony,1899.0,Parana
MLB1109929134,2018-10-23,Playstation Ps4 Slim 1tb,1649.0,Parana
MLB1103112959,2018-10-23,Ps4 Slim Playstation 4 Sony 1tb 3 Jogos+ Psn God Of War 2018,2080.0,Parana
MLB1092101542,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundle Playstation 4 Novo,2089.8,Parana
MLB1084493641,2018-10-23,Ps4 Slim 1tb 4k Playstation 4 (3jogos+psn)-envio Imediato!,1998.9,Parana
MLB1092099538,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundle Playstation 4 Novo,2229.8,Parana
MLB941184613,2018-10-23,Playstation 4 Slim Sony 1tb + Fifa 19 12x Frete Grátis,2199.0,Parana
MLB1113613771,2018-10-23,Ps4 Slim 1tb Playstation Sony Bivolt 2115b Novo,2450.0,Parana
MLB941176358,2018-10-23,Playstation 4 Slim Sony 1tb + Fifa 19 12x Frete Grátis,2242.8,Parana
MLB909818012,2018-10-23,Console Sony Playstation 4 Slim Cuh-2115b Com 1tb Jetblack,1796.0,Parana
MLB978603760,2018-10-23,Ps4 Console Sony Playstation 4 1tb 2116b Black Novo Promoção,1874.99,Parana
MLB1121963985,2018-10-23,Ps4 Slim 1tb Hdr Playstation 4 -2 Controles- Envio Imediato!,1999.99,Parana
MLB1102144946,2018-10-23,Console Sony Playstation 4 Slim Ps4 Slim 1tb Hdr,2079.0,Parana
MLB966741617,2018-10-23,Ps4 Sony Console Slim 1tb Bundle Star Wars Battlefront 2 Nf,2119.0,Parana
MLB1098888165,2018-10-23,Console Playstation 4 Sony Slim Hits Bundle 1tb Ps4 + 3 Jogo,2740.15,Parana
MLB1092099820,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundle Playstation 4 Novo,2099.8,Parana
MLB1092105494,2018-10-23,Ps4 Slim Sony 1tb 3 Jogos Bundle Playstation 4 + Nf,2229.8,Parana
MLB1111470795,2018-10-23,Console Ps4 Slim 1tb + God Of War 18/uncharted4/gran Turismo,2099.0,Parana
MLB1091390455,2018-10-23,Console Playstation 4 Ps4 Slim 1tb Hits Bundle,2199.0,Parana
MLB1121279470,2018-10-23,Console Playstation 4 Pro Slim 1tb - Sony,2199.0,Parana
MLB1101643802,2018-10-23,Me Console Playstation 4 Slim De 1tb Sony Cuh-2115b Bivolt -,2925.98,Parana
MLB1121868846,2018-10-23,Console Sony Playstation 4 Slim 1tb 2215b Com Fifa 19,1999.9,Parana
MLB1121869404,2018-10-23,Console Sony Playstation 4 Slim 1tb Bundle God Of War  Gran,1999.9,Parana
MLB963702650,2018-10-23,Ps4 Slim 1tb Novo Lacrado + 2 Controles 2018 + Frete Grátis,2199.0,Parana
MLB989940015,2018-10-23,Ps4 Slim 1tb Bivolt Com 2 Controles + Gta V + Uncharted,2299.0,Parana
MLB1098311384,2018-10-23,Ps4 Slim Playstation 4 Sony 1tb 3 Jogos+psn+ 02 Controles!,2229.0,Parana
MLB1118958168,2018-10-23,Ps4 Slim 1tb Playstation 4 Cuh-2115b Original - Oferta!,1719.0,Parana
MLB984451281,2018-10-23,Ps4 Slim 1tb + 2 Controles + Frete Grátis  Até 12x Sem Juros,2199.0,Parana
MLB1014190966,2018-10-23,Ps4 Slim Hdr 1tb Sony B + Star Wars Battle 2 2 Controles Nf,2299.0,Parana
MLB989015050,2018-10-23,Ps4 Slim 1tb Edição Limitada Gran Turismo Sport Lacrado Nf,2089.0,Parana
MLB1022903856,2018-10-23,Playstation 4 Slim 1tb Ps4 C/ 2 Controles E God Of War 4 Nf,2299.0,Parana
